333,556,259,"2015-01-29 02:49:30.772054","2015-01-29 02:49:30.772054"
334,559,258,"2015-01-29 02:49:31.718083","2015-01-29 02:49:31.718083"
335,559,262,"2015-01-29 02:49:31.892088","2015-01-29 02:49:31.892088"
336,560,257,"2015-01-29 02:49:32.533108","2015-01-29 02:49:32.533108"
337,560,262,"2015-01-29 02:49:32.708113","2015-01-29 02:49:32.708113"
338,561,262,"2015-01-29 02:49:33.436135","2015-01-29 02:49:33.436135"
339,565,265,"2015-01-29 02:49:34.844178","2015-01-29 02:49:34.844178"
340,566,266,"2015-01-29 02:49:35.846209","2015-01-29 02:49:35.846209"
341,571,264,"2015-01-29 02:49:36.881240","2015-01-29 02:49:36.881240"
342,578,269,"2015-01-29 02:49:39.290314","2015-01-29 02:49:39.290314"
343,578,279,"2015-01-29 02:49:39.443318","2015-01-29 02:49:39.443318"
344,580,268,"2015-01-29 02:49:40.250343","2015-01-29 02:49:40.250343"
345,580,279,"2015-01-29 02:49:40.412348","2015-01-29 02:49:40.412348"
346,581,271,"2015-01-29 02:49:41.063368","2015-01-29 02:49:41.063368"
347,581,279,"2015-01-29 02:49:41.237373","2015-01-29 02:49:41.237373"
348,585,279,"2015-01-29 02:49:42.702418","2015-01-29 02:49:42.702418"
349,587,272,"2015-01-29 02:49:43.516443","2015-01-29 02:49:43.516443"
